DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/06/2018,22:35,,,40.824932,-73.82431,"(40.824932, -73.82431)",CROSS BRONX EXPRESSWAY          ,RANDALL AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,3877105,PASSENGER VEHICLE,PASSENGER VEHICLE,MOTORCYCLE,,
04/06/2018,22:45,MANHATTAN,10013,40.719395,-74.00189,"(40.719395, -74.00189)",BROADWAY                        ,CANAL STREET,,3,0,0,0,0,0,3,0,Passing or Lane Usage Improper,Following Too Closely,Unspecified,,,3877060,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,DS,,
04/06/2018,22:50,MANHATTAN,10009,40.72878,-73.98446,"(40.72878, -73.98446)",EAST 10 STREET                  ,1 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3877318,TAXI,TAXI,,,
04/06/2018,22:52,QUEENS,11377,40.74094,-73.91725,"(40.74094, -73.91725)",47 AVENUE                       ,48 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3876337,BICYCLE,PASSENGER VEHICLE,,,
04/06/2018,22:56,MANHATTAN,10003,40.732254,-73.99636,"(40.732254, -73.99636)",WEST 8 STREET                   ,5 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3876272,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2018,23:00,BROOKLYN,11249,40.714027,-73.96432,"(40.714027, -73.96432)",,,88        SOUTH 2 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3876958,RF,SPORT UTILITY / STATION WAGON,,,
04/06/2018,23:00,MANHATTAN,10022,40.760254,-73.97353,"(40.760254, -73.97353)",,,527       MADISON AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3876379,PICK-UP TRUCK,TK,,,
04/06/2018,23:00,,,40.800552,-73.958206,"(40.800552, -73.958206)",WEST 110 STREET                 ,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3877486,TAXI,SPORT UTILITY / STATION WAGON,,,
04/06/2018,23:00,,,40.78888,-73.78358,"(40.78888, -73.78358)",CROSS ISLAND PARKWAY            ,BELL BOULEVARD,,4,0,0,0,0,0,4,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,3876490,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
04/06/2018,23:10,MANHATTAN,10014,40.727875,-74.00543,"(40.727875, -74.00543)",VARICK STREET                   ,KING STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3876415,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2018,23:11,,,40.709923,-73.99047,"(40.709923, -73.99047)",FDR DRIVE                       ,,,7,0,0,0,0,0,7,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3876271,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/06/2018,23:14,BROOKLYN,11236,40.642242,-73.910774,"(40.642242, -73.910774)",EAST 88 STREET                  ,FARRAGUT ROAD,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3876478,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2018,23:20,,,40.88757,-73.90627,"(40.88757, -73.90627)",WEST 238 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3877297,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2018,23:25,,,40.783333,-73.94368,"(40.783333, -73.94368)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881224,TAXI,SPORT UTILITY / STATION WAGON,,,
04/06/2018,23:30,,,40.900967,-73.90002,"(40.900967, -73.90002)",HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Drugs (Illegal),Unspecified,,,,3876546,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2018,23:33,,,40.624836,-74.136185,"(40.624836, -74.136185)",FOREST AVENUE                   ,ELDRIDGE AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,3876306,PASSENGER VEHICLE,,,,
04/06/2018,23:34,BROOKLYN,11236,40.633156,-73.90312,"(40.633156, -73.90312)",,,1202      EAST 86 STREET                ,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,,,,,3876477,PASSENGER VEHICLE,,,,
04/06/2018,23:40,,,40.641422,-74.01782,"(40.641422, -74.01782)",4 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3876283,PASSENGER VEHICLE,,,,
04/06/2018,23:40,,,40.640762,-74.00767,"(40.640762, -74.00767)",53 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3876282,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2018,23:40,,,40.823635,-73.93095,"(40.823635, -73.93095)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Following Too Closely,Failure to Yield Right-of-Way,Following Too Closely,,,3877951,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/06/2018,23:45,STATEN ISLAND,10306,40.576504,-74.1037,"(40.576504, -74.1037)",HYLAN BOULEVARD                 ,LINCOLN AVENUE,,1,0,1,0,0,0,0,0,,,,,,3876384,,,,,
04/06/2018,23:50,,,40.738194,-73.8492,"(40.738194, -73.8492)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3876290,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2018,23:59,MANHATTAN,10002,40.72185,-73.98651,"(40.72185, -73.98651)",,,179       ESSEX STREET                  ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3876931,TAXI,TAXI,,,
04/06/2018,2:00,,,40.69168,-73.999344,"(40.69168, -73.999344)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3875971,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2018,2:00,QUEENS,11377,40.748955,-73.8997,"(40.748955, -73.8997)",37 AVENUE                       ,63 STREET,,3,0,0,0,0,0,3,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,3876287,TAXI,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
04/06/2018,2:20,,,40.82472,-73.87147,"(40.82472, -73.87147)",METCALF AVENUE                  ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,,,,3877181,TAXI,SPORT UTILITY / STATION WAGON,,,
04/06/2018,2:40,BRONX,10467,40.884796,-73.878296,"(40.884796, -73.878296)",,,25        EAST 213 STREET               ,1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,3876556,SPORT UTILITY / STATION WAGON,,,,
04/06/2018,4:12,,,40.802074,-73.93407,"(40.802074, -73.93407)",EAST 124 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3875819,SPORT UTILITY / STATION WAGON,,,,
04/06/2018,4:30,BROOKLYN,11206,40.69505,-73.952,"(40.69505, -73.952)",,,756       MYRTLE AVENUE                 ,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3875842,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2018,4:40,QUEENS,11378,40.726326,-73.91217,"(40.726326, -73.91217)",55 DRIVE                        ,58 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3882058,DS,SPORT UTILITY / STATION WAGON,,,
04/06/2018,4:50,MANHATTAN,10034,40.866493,-73.917465,"(40.866493, -73.917465)",,,3936      10 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3876006,SPORT UTILITY / STATION WAGON,,,,
04/06/2018,5:12,BROOKLYN,11212,40.65461,-73.922,"(40.65461, -73.922)",KINGS HIGHWAY                   ,REMSEN AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3876122,PASSENGER VEHICLE,,,,
04/06/2018,5:25,,,40.696556,-73.98091,"(40.696556, -73.98091)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unsafe Lane Changing,,,,3876274,PASSENGER VEHICLE,TAXI,,,
04/06/2018,5:30,BROOKLYN,11236,40.63838,-73.89481,"(40.63838, -73.89481)",,,1772      ROCKAWAY PARKWAY              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3875987,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/06/2018,5:30,QUEENS,11378,,,,43 STREET                       ,QUEENS Midtown Expressway,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3876286,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2018,5:31,STATEN ISLAND,10312,40.561077,-74.16984,"(40.561077, -74.16984)",ARTHUR KILL ROAD                ,RICHMOND AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3876319,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
04/06/2018,5:31,,,40.561077,-74.16984,"(40.561077, -74.16984)",ARTHUR KILL ROAD                ,RICHMOND AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3879874,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
04/06/2018,5:38,MANHATTAN,10019,40.770493,-73.99183,"(40.770493, -73.99183)",,,601       WEST 57 STREET                ,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,3875874,,,,,
04/06/2018,5:45,,,,,,CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Fell Asleep,,,,,3879740,VN,,,,
04/06/2018,5:45,,,40.75548,-73.74173,"(40.75548, -73.74173)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3876074,SPORT UTILITY / STATION WAGON,,,,
04/06/2018,5:48,QUEENS,11378,40.727608,-73.91211,"(40.727608, -73.91211)",55 AVENUE                       ,58 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3875865,PASSENGER VEHICLE,DS,,,
04/06/2018,5:50,QUEENS,11434,40.67318,-73.78103,"(40.67318, -73.78103)",132 AVENUE                      ,157 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3876499,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2018,6:00,,,,,,3 AVENUE                        ,HAMILTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3876208,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2018,6:00,,,40.760468,-73.73256,"(40.760468, -73.73256)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3876079,PICK-UP TRUCK,,,,
04/06/2018,6:00,BROOKLYN,11212,40.673985,-73.90697,"(40.673985, -73.90697)",EAST NEW YORK AVENUE            ,CHRISTOPHER AVENUE,,10,0,0,0,0,0,10,0,Unsafe Speed,Following Too Closely,Following Too Closely,Following Too Closely,,3876333,CM,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
04/06/2018,6:15,,,40.762676,-73.954346,"(40.762676, -73.954346)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3876349,TAXI,PASSENGER VEHICLE,,,
04/06/2018,6:30,QUEENS,11693,40.60442,-73.81984,"(40.60442, -73.81984)",CROSS BAY BOULEVARD             ,WEST 12 ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3876007,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2018,6:35,QUEENS,11101,40.748432,-73.938774,"(40.748432, -73.938774)",,,28-07     JACKSON AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3876339,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2018,6:38,,,40.790253,-73.93685,"(40.790253, -73.93685)",FDR DRIVE                       ,,,1,0,0,0,0,0,1,0,Following Too Closely,Following Too Closely,Reaction to Other Uninvolved Vehicle,,,3876614,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
04/06/2018,6:45,BROOKLYN,11221,40.690926,-73.92066,"(40.690926, -73.92066)",BUSHWICK AVENUE                 ,GATES AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3876712,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2018,6:45,STATEN ISLAND,10306,40.584015,-74.1025,"(40.584015, -74.1025)",JEFFERSON AVENUE                ,SOUTH RAILROAD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3876318,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2018,6:51,BROOKLYN,11219,40.628277,-74.00844,"(40.628277, -74.00844)",,,1037      67 STREET                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3876200,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2018,6:52,BROOKLYN,11217,40.68532,-73.98071,"(40.68532, -73.98071)",3 AVENUE                        ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3879238,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2018,7:00,,,40.583057,-73.973114,"(40.583057, -73.973114)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,3875972,TR,,,,
04/06/2018,7:02,,,40.8059,-73.92523,"(40.8059, -73.92523)",BRUCKNER BOULEVARD              ,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Outside Car Distraction,,,,3875990,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
04/06/2018,7:10,STATEN ISLAND,10304,40.61026,-74.097496,"(40.61026, -74.097496)",MILFORD DRIVE                   ,CLOVE ROAD,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3876322,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2018,7:15,QUEENS,11413,40.67143,-73.74654,"(40.67143, -73.74654)",,,138-35    227 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3876242,PASSENGER VEHICLE,,,,
04/06/2018,7:20,QUEENS,11370,40.77061,-73.8919,"(40.77061, -73.8919)",78 STREET                       ,21 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3876031,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2018,7:20,,,40.676693,-74.0021,"(40.676693, -74.0021)",HAMILTON AVENUE                 ,HUNTINGTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3877413,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2018,7:30,BROOKLYN,11212,40.663517,-73.90238,"(40.663517, -73.90238)",LIVONIA AVENUE                  ,POWELL STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3876313,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2018,7:30,BROOKLYN,11213,40.663605,-73.934395,"(40.663605, -73.934395)",SCHENECTADY AVENUE              ,EMPIRE BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3876213,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2018,7:30,BROOKLYN,11225,40.659405,-73.9505,"(40.659405, -73.9505)",NOSTRAND AVENUE                 ,RUTLAND ROAD,,22,0,0,0,1,0,21,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,3876246,PASSENGER VEHICLE,PASSENGER VEHICLE,BU,PASSENGER VEHICLE,BICYCLE
04/06/2018,7:35,BROOKLYN,11203,40.653267,-73.93927,"(40.653267, -73.93927)",ALBANY AVENUE                   ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3876112,PASSENGER VEHICLE,,,,
11/17/2017,8:14,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3792765,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/06/2018,7:40,,,40.88742,-73.89449,"(40.88742, -73.89449)",MAJOR DEEGAN EXPRESSWAY         ,,,1,0,0,0,0,0,1,0,Reaction to Other Uninvolved Vehicle,Oversized Vehicle,,,,3877302,PASSENGER VEHICLE,TN,,,
04/06/2018,7:45,QUEENS,11422,40.66563,-73.73921,"(40.66563, -73.73921)",SUNRISE HIGHWAY                 ,BROOKVILLE BOULEVARD,,3,0,0,0,0,0,3,0,Physical Disability,Unspecified,,,,3876254,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/06/2018,7:50,BROOKLYN,11237,40.70305,-73.92049,"(40.70305, -73.92049)",,,1557      DE KALB AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3877200,TK,ambul,,,
04/06/2018,7:52,BROOKLYN,11208,40.66787,-73.87923,"(40.66787, -73.87923)",SHEPHERD AVENUE                 ,NEW LOTS AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3876015,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2018,7:55,,,40.76652,-73.92059,"(40.76652, -73.92059)",30 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3876020,SPORT UTILITY / STATION WAGON,TK,,,
04/06/2018,7:58,BROOKLYN,11211,40.71454,-73.95171,"(40.71454, -73.95171)",UNION AVENUE                    ,CONSELYEA STREET,,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,3876103,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2018,8:00,BROOKLYN,11206,40.69979,-73.950096,"(40.69979, -73.950096)",MARCY AVENUE                    ,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3876979,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2018,8:00,MANHATTAN,10011,40.74044,-73.9946,"(40.74044, -73.9946)",AVENUE OF THE AMERICAS          ,WEST 19 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3875993,PASSENGER VEHICLE,TAXI,,,
04/06/2018,8:00,QUEENS,11105,40.774426,-73.898796,"(40.774426, -73.898796)",20 AVENUE                       ,45 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3879430,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2018,8:00,,,,,,EAST 3 STREET                   ,ASTOR PLACE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3876010,Van,Van,,,
04/06/2018,8:09,MANHATTAN,10012,40.72955,-73.99658,"(40.72955, -73.99658)",WEST 4 STREET                   ,WASHINGTON SQUARE EAST,,0,0,0,0,0,0,0,0,Oversized Vehicle,,,,,3876011,FB,,,,
04/06/2018,8:10,BROOKLYN,11201,40.69613,-73.987114,"(40.69613, -73.987114)",TILLARY STREET                  ,JAY STREET,,2,0,1,0,0,0,1,0,Unspecified,,,,,3876470,BU,,,,
04/06/2018,8:15,MANHATTAN,10001,40.756477,-74.00362,"(40.756477, -74.00362)",,,655       WEST 34 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877767,TAXI,PASSENGER VEHICLE,,,
04/06/2018,8:15,MANHATTAN,10038,40.706852,-74.00501,"(40.706852, -74.00501)",JOHN STREET                     ,WATER STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3876412,TAXI,3D,,,
04/06/2018,8:18,MANHATTAN,10035,40.804676,-73.93223,"(40.804676, -73.93223)",EAST 128 STREET                 ,2 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3876302,VN,TAXI,,,
04/06/2018,8:20,BRONX,10451,40.8172,-73.93088,"(40.8172, -73.93088)",EXTERIOR STREET                 ,EAST 144 STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Driver Inattention/Distraction,,,,3877257,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2018,8:20,MANHATTAN,10013,40.720432,-73.99987,"(40.720432, -73.99987)",CROSBY STREET                   ,GRAND STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3876167,SPORT UTILITY / STATION WAGON,VN,,,
04/06/2018,8:20,,,40.654945,-73.90544,"(40.654945, -73.90544)",LINDEN BOULEVARD                ,,,1,0,0,0,0,0,1,0,Reaction to Other Uninvolved Vehicle,Unspecified,Unspecified,,,3876330,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,VN,,
04/06/2018,8:20,QUEENS,11354,40.775177,-73.84858,"(40.775177, -73.84858)",,,119-19    GRAHAM COURT                  ,4,0,0,0,0,0,4,0,Backing Unsafely,Unspecified,Unspecified,Unspecified,,3875973,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/06/2018,8:23,MANHATTAN,10021,40.768486,-73.96362,"(40.768486, -73.96362)",LEXINGTON AVENUE                ,EAST 69 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Backing Unsafely,,,,3876950,PASSENGER VEHICLE,GG,,,
04/06/2018,8:23,QUEENS,11360,40.78049,-73.779205,"(40.78049, -73.779205)",,,211-65    23 AVENUE                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3876140,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2018,8:25,QUEENS,11354,40.76369,-73.81824,"(40.76369, -73.81824)",,,147-46    38 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3875959,SPORT UTILITY / STATION WAGON,,,,
04/06/2018,8:25,,,,,,E 45th St                       ,Lexington,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3875961,TK,TK,,,
04/06/2018,8:29,MANHATTAN,10029,40.78393,-73.94423,"(40.78393, -73.94423)",1 AVENUE                        ,EAST 97 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3876481,PASSENGER VEHICLE,,,,
04/06/2018,8:30,BRONX,10475,40.886444,-73.82634,"(40.886444, -73.82634)",,,4150      BOSTON ROAD                   ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3876135,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
04/06/2018,8:30,MANHATTAN,10011,40.741642,-74.00487,"(40.741642, -74.00487)",WEST 15 STREET                  ,9 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3877492,CM,PASSENGER VEHICLE,,,
04/06/2018,8:30,QUEENS,11369,40.765167,-73.88428,"(40.765167, -73.88428)",85 STREET                       ,24 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3875980,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2018,8:30,,,40.8239,-73.876526,"(40.8239, -73.876526)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3876670,DUMP,SPORT UTILITY / STATION WAGON,,,
04/06/2018,8:30,MANHATTAN,10017,40.75425,-73.96899,"(40.75425, -73.96899)",EAST 49 STREET                  ,2 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3877140,PASSENGER VEHICLE,,,,
04/06/2018,8:30,QUEENS,11422,40.665257,-73.739555,"(40.665257, -73.739555)",SOUTH CONDUIT AVENUE            ,BROOKVILLE BOULEVARD,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,,,3876002,PICK-UP TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/06/2018,8:35,QUEENS,11434,,,,SOUTH CONDUIT AVENUE            ,153 COURT,,1,0,0,0,0,0,1,0,Accelerator Defective,,,,,3876003,SPORT UTILITY / STATION WAGON,,,,
04/06/2018,8:39,MANHATTAN,10010,40.740185,-73.986374,"(40.740185, -73.986374)",EAST 23 STREET                  ,PARK AVENUE SOUTH,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3876001,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/06/2018,8:40,MANHATTAN,10016,40.747627,-73.976746,"(40.747627, -73.976746)",EAST 37 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3876034,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2018,8:43,,,40.881767,-73.82992,"(40.881767, -73.82992)",NEW ENGLAND THRUWAY             ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3876350,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,
04/06/2018,8:45,BRONX,10463,40.87892,-73.90479,"(40.87892, -73.90479)",BROADWAY                        ,WEST 231 STREET,,0,0,0,0,0,0,0,0,,,,,,3876081,,,,,
04/06/2018,8:50,BROOKLYN,11249,40.721733,-73.95806,"(40.721733, -73.95806)",WYTHE AVENUE                    ,NORTH 11 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3876104,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/06/2018,8:50,,,40.755234,-73.941246,"(40.755234, -73.941246)",21 STREET                       ,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3876033,TK,SPORT UTILITY / STATION WAGON,,,
04/06/2018,8:55,BROOKLYN,11235,40.58667,-73.966156,"(40.58667, -73.966156)",AVENUE Z                        ,OCEAN PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3877135,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/06/2018,8:55,QUEENS,11411,40.69455,-73.74416,"(40.69455, -73.74416)",118 AVENUE                      ,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3876000,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
